index,text,year
155,"झारखंड में टकराई दो मालगाड़ियां, कई ट्रेन कैंसिल, कुछ का रूट बदला, देखें लिस्ट
#IndianRailways 
https://smart.livehindustan.com/ranchi/news/due-to-accident-of-goods-trains-the-route-of-many-trains-running-on-the-ranchi-rail-division-route-changed-81640495520578.html…",2021
156,"#IndianRailways ने 278 ट्रेनों को कैंसिल कर दिया है
@IRCTCofficial
 

https://zeenews.india.com/hindi/business/indian-railways-has-cancelled-278-trains-on-24-december-2021-check-the-list/1054530…",2021
157,#corruption of another level. #IndianRailways https://indianexpress.com/article/cities/patna/railway-engineer-officials-sell-vintage-steam-engine-scrap-bihar-7690246/?fbclid=IwAR2lRwP8EIIPLCce8nnPfbf_MsnSL5OjfHdpPqNcQ32CXRfNf815rz2oc_c…,2021
158,"Respected 
@WesternRly
 @RailwaySeva
 @SpokespersonIR
 officials we would like to bring into notice that 'Sanjan Railway station' doesn't have Operating Toilets as also confirmed with station officials. Request to please look in to this and resolve at earliest. #IndianRailways",2021
159,"भारतीय रेलवे नए साल से यात्रियों के लिए एक खास सुविधा शुरू करने जा रही है. 

#IndianRailways #IRCTC

https://zeenews.india.com/hindi/business/indian-railways-from-january-1-2022-passengers-will-get-to-travel-without-reservation-irctc-latest-news/1055297…",2021
160,"New Year के मौके पर करें तिरुपति बालाजी के दर्शन, जान लें इसका पूरा पैकेज
#IndianRailways #IRCTC #Tourism
https://opoyi.com/hindi/visit-tirupati-balaji-on-the-occasion-of-new-year-know-how-you-will-be-able-to-take-advantage-of-this-irctc-package…",2021
161,"रेलवे ने कैंसिल कीं 320 से ज्यादा ट्रेनें, सफर से पहले यहां देखें लिस्ट

#IndianRailways 

https://aajtak.in/india/news/story/irctc-cancelled-trains-list-today-28-dec-2021-indian-railway-diverted-trains-update-enquiry-indianrail-gov-in-train-status-lbs-1381810-2021-12-28…",2021
162,"दागी कारोबारी संग रेलवे बोर्ड सीईओ सुनीत शर्मा की दारू पार्टी का वीडियो वायरल, भ्रष्टाचार से जुड़ा है मामला - #HindiNews, #Nationalwheels, #नेशनलव्हील्स, Breaking News,  #NationalwheelsNews https://nationalwheels.com/archives/5043 #नरेंद्रमोदी #AshwiniVaishnav #narendramodi #IndianRailways",2021
163,"#Kanpur सेन्ट्रल स्टेशन पर ट्रेन के नीचे गिरा पैसेंजर निकला जिंदा - YouTube https://youtube.com/shorts/OZ9jeQD8CeM?feature=share… 
#Indianrailways #Bharat #NCR 
घटना 26/12/21 की शाम 17.35 बजे, प्लेटफॉर्म 3 और गाड़ी संख्या 14124 के सामान्य कोच के सामने की है।",2021
164,All the 695 #hospitals and #clinics of the #IndianRailways have been connected with each other through a software called Hospital Management Information System (#HMIS) to provide faster and better #healthcare to patients,2021
165,"हटिया-राउरकेला रेल खंड पर मालगाड़ी दुर्घटना से चरमराई रेल सेवा, बदले रूट से चलेंगी ये ट्रेनें

#IndianRailways #Jharkhand 

https://jagran.com/jharkhand/dhanbad-routes-have-been-changed-for-many-trains-including-dhanbad-alleppey-express-vasco-da-gama-jasidih-express-malda-town-surat-express-due-to-a-goods-train-accident-on-hatia-rourkela-rail-section-22326687.html…",2021
166,"RLDA invited bids for leasing a vacant land parcel for the redevelopment of Railway Colony Number13, Civil Lines, near Fountain Chowk, Ludhiana.

#RLDA #IndianRailways #Ludhiana #Punjab #LeasingLand 

Read @ https://hindustantimes.com/cities/chandigarh-news/ludhiana-rlda-invites-bids-for-leasing-vacant-land-parcel-101640553040835.html…
@HindustanTimes
 @htTweets
 @RailMinIndia",2021
167,"रेल रोको आंदोलन: पंजाब में किसानों का आंदोलन जारी, अब तक 180 ट्रेनें रद्द

https://bit.ly/3FyXDwQ

#indianrailways #punjab #farmersprotest",2021
168,"रेलवे टिकट फुल हो जाते हैं वेटिंग में लेना पड़ता है
जनरल डब्बे भी फुल रहते हैं तो फिर रेलवे घाटे में कैसे चला जाता है!
#IndianRailways 
@PiyushGoyalOffc
 
@PiyushGoyal",2021
169,"#TrainNews: रांची के हटिया-बंडामुंडा सेक्शन पर दो मालगाड़ी आमने-सामने टकरायी, लोको पायलट ने कूदकर बचायी जान
#Ranchi #IRCTC #IndianRailways  

https://prabhatkhabar.com/state/jharkhand/ranchi/indian-railways-news-2-goods-trains-collided-on-hatia-bandamunda-section-loco-pilot-saved-life-grj…",2021
170,"रेलवे ने की फिर ऑक्सीजन एक्सप्रेस चलाने के लिए तैयारी
#IndianRailways #oxygenexpress #oxygen",2021
171,"उत्तर प्रदेश: मुरादाबाद रेलवे स्टेशन में भारतीय रेल ने 'क्विक वाटरिंग सिस्टम' की शुरुआत की। इससे ट्रेन के 24 कोच को 6 मिनट में पानी से भर दिया जाएगा। 
#Moradabad #IndianRailways 
@RailMinIndia",2021
172,"चलती ट्रेन में चढ़ने के दौरान पैर फिसला, उपनिरीक्षक की सूझबूझ से बची जान #Kanpur #indianrailways #railways

https://bundelkhandnews.com/Foot-slipped-while-boarding-a-moving-train-sub-inspector-understanding-saved-his-life…",2021
173,"उत्तर रेलवे के फिरोजपुर मंडल में किसान आंदोलन के कारण पूर्व मध्य रेल के अलग-अलग स्टेशनों से खुलने और गुजरने वाली कुछ ट्रेनों को रद्द किया गया है 

#IndianRailways 

https://aajtak.in/india/news/story/indian-railway-trains-cancelled-in-punjab-ferozepur-amid-ongoing-rail-roko-agitation-by-farmers-kisan-andolan-check-details-lbs-1381868-2021-12-28…",2021
174,"RLDA invites bid for redevelopment of railway housing complex in New Jalpaiguri

#RLDA #IndianRailways #NewJalpaiguri 

Read more at:
https://economictimes.indiatimes.com/industry/services/property-/-cstruction/rlda-invites-bid-for-redevelopment-of-railway-housing-complex-in-new-jalpaiguri/articleshow/88469975.cms?utm_source=contentofinterest&utm_medium=text&utm_campaign=cppst…
@EconomicTimes
 @RailMinIndia
 @AshwiniVaishnaw
 @DarshanaJardosh
 @nerailwaygkp",2021
175,"अगर आप भी गुजरात से मध्य प्रदेश इस ट्रेन से कर रहे हैं सफर तो जान लें ये जरूरी सूचना

अजय त्रिपाठी 
@ajay_media
 की रिपोर्ट

#MadhyaPradesh #IndianRailways

https://abplive.com/states/madhya-pradesh/mp-news-indian-railways-canceled-the-weekly-train-running-between-rajkot-gujarat-to-rewa-madhya-pradesh-ann-2026863…",2021
176,"జనవరిలో పలు ప్రత్యేక రైళ్లు అందుబాటులోకి… https://manatelangana.news/several-special-trains-will-be-available-in-january/… via 
@Telangana
 తాజా వార్తలు  | Latest Telugu Breaking News #IndianRailways #January #MinistryOfRailways #Specialtrains",2021
177,"Women will soon be able to reserve seats on long-distance trains.

#IndianRailways #Reservation #Berths #Women #Safety https://femina.in/trending/in-the-news/indian-railways-takes-safety-measures-for-women-passengers-214915.html…",2021
178,"New Year Gift by #IndianRailways! From 1 Jan, travel with unreserved tickets on these trains",2021
179,"Indian Railways: ट्रेन टिकट बुक कराने पर 75 प्रतिशत की छूट, जानें किसे मिलेगा फायदा
#IndianRailways 
@RailMinIndia",2021
180,"Requested kindly to you please give the pass to Kaifiyaat Express 12225. It's too late. I'm in critical situation and I have to reach as fast as... Please help me.
#IndianRailways #indianrail #indianminrail #Railways 
@RailMinIndia
 @IRCTCofficial
 @Central_Railway",2021
181,"#IndianRailways Barrackpore-Ranaghat-Lalgola Special Train with 3-Phase MEMU rakes flagged off; See benefits
https://financialexpress.com/infrastructure/indian-railways-barrackpore-ranaghat-lalgola-special-train-with-3-phase-memu-rakes-flagged-off-see-benefits/2391883/…",2021
182,"Indian Railway new rules: ओमिक्रॉन के कहर के बीच की इंडियन रेलवे गुड न्यूज़, बिना रिजर्वेशन कर सकेंगे सफ़र

#IndianRailways #InKhabar 

https://inkhabar.com/state/indian-railway-new-rules…",2021
183,"Omicron के कहर के बीच Indian Railway की गुड न्यूज़, बिना रिजर्वेशन कर सकेंगे सफ़र
@JournoVSTiwari
 
#Inkhabar #Indianrailways #Omicronupdate
https://youtu.be/bL-2zF06RHg",2021
184,"Is 3.5 hrs the right time to communicate that train won’t be departing from the designated station? Train No 12308 on 28th Dec was canceled from Jodhpur! This is so pathetic 
@RailMinIndia
 @ashwinivaishnaw
 #IndianRailways",2021
185,"खुशखबरी: MP की इन 16 ट्रेनों में लगेंगे अतिरिक्त कोच, इनके फेरे बढ़ाए, ये रहेंगी रद्द https://mpbreakingnews.in/headlines/indian-railways-irctc-these-16-trains-of-mp-will-have-additional-coaches-increase-their-frequency-they-will-be-canceled-in-january-2022-mpk/…
#mpnews #madhyapradesh #railway #Rails #train #IndianRailways #IRCTC",2021
186,"#Baran #छबड़ा में दो ट्रेनों के सामान्य टिकट अब मिलने लगे विंडो खिड़की से

इंटरसिटी कोटा से इंदौर अप और डाउन और जोधपुर भोपाल अप और डाउन दोनों ट्रेनों के हुए सामान्य टिकट मिलना शुरू, अजमेर-जबलपुर-दयोदय अप और डाउन में जारी है अग्रिम रिज़र्वेशन टिकट बुकिंग प्रणाली
#IndianRailways",2021
187,"અમદાવાદ: પશ્ચિમ રેલવે મુસાફરોની સુવિધા માટે અને તેમની માંગને સંતોષવા માટે બાંદ્રા ટર્મિનસ અને બાડમેર વચ્ચે 31મી ડિસેમ્બર, 2021થી વિશેષ ભાડા પર સાપ્તાહિક સ્પેશિયલ ટ્રેન ચલાવવાનો નિર્ણય લેવામાં આવ્યો છે

#IndianRailways #TV9News",2021
188,"Railway Board is learnt to have recommended incentives to private operators for deploying locally made coaches and engines and reduction in haulage charges to sweeten the bidding conditions.
@Yaruqh_K
 reports at 
https://moneycontrol.com/news/business/fresh-attempt-to-introduce-private-trains-likely-to-be-announced-in-union-budget-for-2022-23-7875021.html…

#Railways #IndianRailways #Budget2022",2021
189,"মেট্রোর মোড়কেই নতুন প্যাসেঞ্জার ট্রেন, শিয়ালদহ ডিভিশনে বড় চমক ভারতীয় রেলের

#indianrailways #Sealdah #Memutrain #Metrorail 

https://bangla.asianetnews.com/kolkata/local-train-new-memu-train-in-sealdah-division-by-indian-railways-r4v933…",2021
190,"কী আজব সব নাম, জানুন...
#IndianRailways #Viral 

https://bengali.news18.com/photogallery/national/funny-indian-railways-station-names-that-will-leave-you-in-splits-rc-710816.html…",2021
