index,text,year
172,"Its highly successfull by 
@RailMinIndia
 But just need to start give Grivances Number which will help to Track it 
@PiyushGoyal
 @Dev_Fadnavis",2017
173,"@RailMinIndia
 delayed Rajdhani 22824 is struck before Cuttack stn. I have to catch 18407 Puri-SaiNagar... Have already cancelled one train Puri-Durg. Pls help",2017
174,"Sir, plz share your contact no & journey details.",2017
175,"@drmsecunderabad
 @RailMinIndia
 I forget my wallet in front of my seat pouch 12795 PNR-4759735262
Trn:12795
Dt:29-12-2017
Frm GNT to SC
Cls:2S
P1-D8,25
P2-D8,26 how to find if it’s in the coach",2017
176,"checked by sba/rajender
all escalator working",2017
177,"@sdomjp
 Train 12413 not started from ajmer 7hr+ late. Very poor performance of superfast train. Please help 
@NWRailways
 @GMNWRailway
 @DrmAjmer
 @DRMJaipur
 @RailMinIndia
 @PiyushGoyalOffc
 @GMNWRailway",2017
178,"@PiyushGoyal
 sir despite all your talks the passenger is still suffering because of lack of discipline among your ""Qualified"" staff. They still have the license raaj mentality!",2017
179,"SIR CLEANING GOT ATTENDED IN C.NO S-5 SEAT NO 26,27,29,30 BY SSE/CHG/UMB SH MALKHAN CHAND.",2017
180,"Sir, train is running NC railway. So 
@rpfncr
 plz look into the matter & take n/a.",2017
181,"What does noted means, is it just to show seniors? Passengers complain everyday & you guys make a note of it. You might have noted this n number of times and still train(18182) runs late daily. How about doing something after sending 'noted' response? 
@spjdivn
 @DRM_ASN",2017
182,राठौर जी आदरणीय सिन्हा साहब गाजीपुर के साथ पूरे पूर्वांचल के विकास के लिए प्रयासरत है। बिजली की स्थित सुधरी है।अब कासिमाबाद जैसे क्षेत्र में 20 घंटे बिजली मिल रही है।25 जनवरी को गडकरी का गाजीपुर में प्रोग्राम है। पांच प्रमुख मार्गों पर काम का शुरुआत होगा जिसमें कुछ नए मार्ग है,2017
183,"@PiyushGoyal
 @PiyushGoyalOffc
  @RailMinIndia
 @PMOIndia
 @sureshpprabhu
... You people claim to be running a great train but then is it just for a selected class?? Pathetic condition of #SwachhBharat in #IndianRailways #Delays",2017
184,Kindly share your PNR number and phone number.,2017
185,Alertness Of MotorMan Dhama,2017
186,"@drmsee1
 @DRMCKP
 @RailMinIndia
 @PiyushGoyal
 Train no. 18182 (PNR 2821328638) passengers complain about delay everyday and you guys overlook that, nothing is being done to make sure train runs on time? Anyone accountable?",2017
187,"the matter is notified to the concerned officials 
@RpfSc",2017
188,Your Feedback is extremely important to us. Matter advised to concerned official @SrDOM_ALD to take immediate necessary action.,2017
189,Shere your contact no.,2017
190,"PLS LOOK INTO MATTER 
@AmbalaCnW",2017
191,"Forwaded to 
@srdomtpj
 @CPROSRLYS
 @Railwayseva",2017
192,PNR no 630 9296478 is a cancelled ticket.,2017
193,"Please look into the matter. 
@ncrccmcnps",2017
194,SIR MESSAGE GIVEN TO SSE/CHG/UMB.,2017
195,sorry for your inconvenience. kindly share pnr details pl,2017
196,"@drmkota
 @RailMinIndia
 @indianrail
  kota railway station there is no medical facility available . Pls help me my contact no 7869955507",2017
197,"In next 5 yrs, Kathmandu will be connected toBeijing via rail  but not Delhi

India will be still working to connect Delhi with Srinagar

Unless we shut down 
@RailMinIndia
 and convert in to a Rail Corporation
@NITIAayog
 @PMOIndia
 

https://sputniknews.com/analysis/201712291060418377-china-railway-diplomacy/…",2017
198,Please share your PNR /no for further action.,2017
199,Plz share  your contact/no for further action.,2017
200,"Thank sir! It's  important Improvement  
@RailMinIndia
 But need to recheck the Procedure To calculate FootFall & Earnings of Suburbs Stations",2017
