index,text,year
145,"Ticketless travellers in Janshatapdi train 12024 AC C2 couch CC standing near seats inside today 25.12.2018.
Request for immediate action to move them out.
#IndianRailways 
@drmhowrah
 @EasternRailway
 @RailMinIndia
 @railwayseva
 @DRM_ASN",2018
146,"Dear 
@PiyushGoyal
 & 
@RailMinIndia
 Train no. 12204 SHC Garib Rath.
बरेली 3:20 पर पहुंचनी थी, अब तक नहीं पहुंची है। हरदोई 5 बजे पहुंचनी थी, पता नहीं आज पहुंचेगी या नहीं।
टॉयलेट 'अस्वच्छ' हैं, ट्रेन में पानी नहीं है।

सर, कुछ कर पाएंगे या आपसे न हो पाएगा! #IndianRailways",2018
147,"PM Modi to flag off first Train passing through India’s longest rail-cum-road ‘Bogibeel Bridge’ on Dec 25.
#IndianRailways #BogibeelBridge #Railway #Train",2018
148,"#IndianRailways 
Seat no. In my coach not visible",2018
149,"Rail Wire has superb speed. Actual #4G speed. Speed is consistent and in M/s. No mobile operator provides such consistent speed.  #IndianRailways 
@PiyushGoyal",2018
150,"'टिकट खिड़की खाली तो नई ज़िम्मेदारी'
टिकट बुक करने वाले करेंगे टिकट की जांच। 65% होता है ऑनलाइन बुकिंग। विंडो पर घट गया है काम। #IndianRailways",2018
151,"#AccidentalDeaths are not that accidental #IndianRailways ignores avoids solving problems of #Gap #Level 
Passengers are Suffering
1- Little time to board trains
2- doors not wide.
3- platform level and coach floor level uneven.
4- gap between platform and coach flooring  1/4",2018
152,"पैसेंजर ट्रेन में एक कोच चेयरयान लगा है...और ग्रामीण क्षेत्रों में स्टेशन पर खड़े लोग चेयर देखकर ऊतर रहें हैं कि ""जौ वो बारो डिब्बा है"" (I think they indicate to reservation coach) हमारे कोच में शायद 25-30 लोग हैं और बाकि पूरी ट्रेन में भीड़भाड! #IndianRailways @Cawnporiah_",2018
153,"#IndianRailways Ur website's designed by a sadist. Damn user unfriendly. Everytime I seek a new query, I am asked 354 + 78 = or 356 - 310 =! Trains to Lko? Q. Seat avlb? Q. Alt train? Q. 
Delhi has 5/6 stn. Lucknow has 5. It takes min 12 tries to find train connecting both places",2018
154,Booked the train tickets on 23rd Aug to travel on 21st Dec. #IndianRailways #Life,2018
155,"If money got deducted before submitting transactions details. In between if there any typo error, look for refunds. This is how 
@IRCTCofficial
 online reservation platform works.

#MakeInIndia
#IndianRailways",2018
156,"12561 Before Kanpur central
No checking by TTE... Or any other railway staff... 
Passenger in reserved coaches in problem..... 
RPF yet to take any action
#IndianRailways
@drm_moradabad 
@RailMinIndia",2018
157,"Ridiculous !! Few goons take 50 rs per head in general coach of Pune Jaipur super fast (at Pune station). As per them, they don't even fear police. People fear and give money to them. #IndianRailways #irctc #punerailways please look into this matter. #Government",2018
158,"Passengers were not informed regarding the 2 hrs delay in departure of train no 12859 geetanjali express beforehand!
Why passengers were not notified via text msgs?

#irresponsible #IndianRailways 
@RailMinIndia
@PiyushGoyalOffc
 
@PMOIndia
 
@sureshpprabhu
#BringBackSureshPrabhu",2018
159,"#OrientalVeneerProducts bags order: #Share price of Oriental Veneer Products rose 4% after company won an order worth Rs 152 crore.
Oriental Foundry, orders worth Rs 1,523.1 million from #IndianRailways for manufacturing.
#ResearchInn #NSE #BSE",2018
160,"Which #ewallet would you rather prefer for an 
@indianrailway__
 #irctc ticket booking .?
.
.
.
#twitterpoll #India #IndianRailways #Paytm #mobikwik #Airtel #Jio #ewallet 
@Paytm
 @Paytmcare
 @MobiKwik
 @reliancejio
 @Airtel_Presence
 @airtelindia
 #opinions #poll #Twitter #justasking",2018
161,"#bharuch #vadodara_railway_station master this is sheer negligence,19062 never is clean everyTimeIComplaint NoActionxcept expressing regret, #indianrailways why areU plying these kind of #SepticTank_onRail, shame onIR #SepticTank_onRailShameOnU
#surat_railway_station 
@WesternRly",2018
162,"Travelling in 11085 LTT-Mao Double Decker express. I was asked to pay INR 90 pending charges by TTE- charges for Superfast express.  No chamge in timing, no reduction in stoppages, But increased fare for no reason. Why? #KonkanRailways #IndianRailways 
@konkanrailway
 @drmmumbaicr",2018
163,"मे 
@PiyushGoyal
 जी को धन्यवाद करना चाहता हू की, आज भारतीय रेल मे जो अद्भूत बदलावं मेहसुस हो रहे है। जो बहुत ही अतुलनीय ओर सच मे प्रशंसा के लायक है |
#IndianRailways #TRAIN #irctc",2018
164,"दादर-भुज एक्सप्रेस ट्रेन में 45 साल की महिला की लाश मिली, शरीर पर चाकुओं से हमले के निशान, रेलवे ने हत्या का मामला दर्ज कर शुरु की जांच

 @74indrajeet 
@RailMinIndia
 #IndianRailways 
@PiyushGoyal",2018
165,"The first AC local train in north India will hit the tracks next year, with the railways planning to launch the state-of-the-art train for passengers travelling short distances from Delhi, a senior official said Tuesday #IndianRailways #localtrains #trains #railways #delhi #rail",2018
166,"#transformingindia! #TTE travelling Ticket Examiners, I remember as only TT, will now to get hand held #SIM enabled  #tablets so as to have real time reservations chart passenger list & can update it,  in Mumbai. It will help wait listed passenger in real time #indianrailways",2018
167,"Central Railway will run 50 winter special trains from #Mumbai to Karmali, Nagpur, Ajni and Thivim between December 17 and January 8, 2019 to clear passenger rush.

#IndianRailways",2018
168,"रेलवे में महिलाओं के कोटे में बढ़ोतरी। राजधानी, दुरंतो और पूरी तरह से वातानुकूलित सभी ट्रेनों में महिला कोटे में अब 6 अतिरिक्त सीटें मिलेंगी।
@RailMinIndia
 #IndianRailways 
@PiyushGoyal
 @PiyushGoyalOffc",2018
169,That sweet sound of the mighty Deccan Queen rolling down the ghat on its way to Mumbai.....there are very few other charming things in train travel that come close...#punemumbai #indianrailways #DeccanQueen,2018
170,"There is no train passed towards AJJ junction from KPD junction between 04:30hrs to 05:00hrs. But 56008 passenger departed from KPD at 04:49hrs (14 mins late). Why this is happening? 
@RailwaySeva
 @RailMinIndia
 @DrmChennai
 #IndianRailways #MorningStruggling",2018
171,Darjeeling Himalayan Railway gets first evening train after 137 years #Darjeeling #DarjeelingHimalayanRailway #railway #train #heritage #heritagetrain #rail #IndianRailways,2018
