index,text,year,is_complaint_true,delay,crowding,expensive,derail,hygiene,management
211,"Dear Sir/Madam, Inconvenience caused to you is regretted. Your complaint had been noted. Our onboard attendant had been informed to provide you bed roll as earliest.",2023,0,0,0,0,0,0,0
212,"This is horrifying situation. We have elder and pregnant women in our family and this is how we will be travelling in smell and leftovers. Already train was 4 hrs late. Shame on  
@RailMinIndia
 @Central_Railway
 @NWRailways
 @drmhowrah
 @drmbikaner
 @RailwaySeva
.

Sharing pnr in dm.",2023,1,1,0,0,0,1,0
213,"Train no. 13021 seat no. B10/32 . my destination was Muzaffarpur junction. I lost my Addidas shoes in Train . Someone stole that during night when I was sleeping 
@RailMinIndia
 @RailwaySeva",2023,1,0,0,0,0,0,0
214,"Anyone aware why AP Express train no 20806 is delayed continuously by 0430 hrs from last 3 days at Delhi railway station which is departure point
@AshwiniVaishnaw
  @IRCTCofficial
  @RailMinIndia
 @PMOIndia
 @RailwaySeva
 @IRSnews
 @the_hindu
 @DainikBhaskar",2023,1,1,0,0,0,0,0
215,"Worst evr exp. with rlwy 1st train got delayed by 5+hours and after waiting for the train at jaipur,we boarded train at 4 30am.We are travelling with pregnant lady & 3 year old the washroom is dirty & unbearable and no linen provided yet
PNR-6901863647 
@RailwaySeva
 @RailMinIndia",2023,1,1,0,0,0,1,0
216,"Travelling in train no 17008 with a kid. Cockroaches are roaming on the berth. Heard about the rail madad app and hence raised a complaint. It was closed without any action. Raised a second complaint and it hasn't been addressed for 10 hours now. 
@RailMinIndia
 @AshwiniVaishnaw",2023,1,0,0,0,0,1,0
217,"Travelling to 12810 hawra mail from drug Chhattisgarh to Mumbai…
I think people are spending money in AC compartments to get bare minimum facilities? Toilets are dirty no water in flush tank everything is dirty no empty place to dump our garbage.
@AshwiniVaishnaw
 @RailMinIndia",2023,1,0,0,0,0,1,0
218,"Sir/ma'am, I am at old delhi station to board train 12413. train is delayed 7+ hrs. The train is standing still at Gurgaon station for almost 2 hrs. No update is being given here & seems other trains are being passed at the expense of 12413. 
@RailwaySeva
  @RailMinIndia",2023,1,1,0,0,0,0,0
219,"Why Delhi to Hyderabad & Hyderabad To Delhi Train Is Going To Late it's 8, 10 hours Telangana Express?
@RailMinIndia
 @Central_Railway
 @SWRRLY
 @nerailwaygkp",2023,1,1,0,0,0,0,0
220,"Travelling in Panchaganga SF express in A1 coach( 2 tier AC). This is the condition near the lavatory. Inside AC coach full Rat noise from roof entire night, quite disturbing. 
@SWRRLY
 @RailMinIndia
 @RailwaySeva
 . I am a frequent traveller, things are not improving.",2023,1,0,0,0,0,1,0
221,"విశాఖపట్నం శబరిమల సూపర్ ఫాస్ట్ ఎక్స్‌ప్రెస్‌లో పనిచేయని ఏసీ, నీళ్లు కూడా రావడం లేదంటూ ప్రయాణికుల ఆవేదన..!
#Vishakapatnam #SabarimalaExpress #SabarimalaSpecialTrains #Passengers #IndianRailways #Oneindiatelugu",2023,0,0,0,0,0,0,0
222,"Train number 15008 (2 घंटे )की देरी से चल रही है आगे की यात्रा करने वाले यर्त्रियोको परेशानी का सामना लेना पद रहा है 
@drmljn
 @drmbsbner
 @RailMinIndia
 @RailwaySeva
 @AshwiniVaishnaw",2023,0,0,0,0,0,0,0
223,"What a shameless move by the #BJParty 
.
.
#selfie 
@RailMinIndia
 @IRCTCofficial",2023,0,0,0,0,0,0,0
224,train ढंग से चलती नही ज्ञान gdp पर de rahe hai ।।।।।,2023,0,0,0,0,0,0,0
225,These ugly trains are cutting-edge . Ohh bhai ye haal modi or unke gulamo ka? Iss garbage junk train ko pta ni kyu ase promote kr rhe jese duniya ki phli train ho ye,2023,0,0,0,0,0,0,0
226,"Ashwini vaishnav ji

I am very much happy with your performance as railway minister

Its a suggestion sir

Please increase the tracks

Also have dedicated tracks to priority trains like
VANDE BHARAT 
DURONTO
RAJDHANI
SHATABDI etc

Need to have dedicated lines sir for these trains",2023,0,0,0,0,0,0,0
227,उक्त शिकायत के सम्बन्ध में रेसुब पोस्ट नैनपुर को बताया गया है जल्द ही आपकी समस्या का समाधान किया जायेगा |,2023,0,0,0,0,0,0,0
228,श्रीमान लखनऊ  मंडल के  सभी रेसुब पोस्ट/आउट पोस्ट को फोटो भेजकर खोजबीन हेतु निर्देशित किया गया है मिलने पर आपको अवगत कराया जायेगा |,2023,0,0,0,0,0,0,0
229,Sorry for  inconvenience informed to OBHS staff for attending complaint.,2023,0,0,0,0,0,0,0
230,"Kindly   look into the matter. 
@punct_jbpwcr",2023,0,0,0,0,0,0,0
231,"कई दिन से 14211-14212 लेट चल रही थी जो आज रद्द कर दी गई है,प्रातः HDL स्टेशन से इस समय कोई गाड़ी नहीं है।एक लोकल ट्रेन प्रातः 8 बजे कोसी कलां से गाजियाबाद के लिए चलती थी जो लॉकडाउन के बाद से बंद है।आपसे अनुरोध है हमें वैकल्पिक ट्रेन दी जाए।
@RailwaySeva",2023,0,0,0,0,0,0,0
232,I hope it will resolve before morning sir ,2023,0,0,0,0,0,0,0
233,Noted.,2023,0,0,0,0,0,0,0
234,"Notified to 
@srdom_sc",2023,0,0,0,0,0,0,0
235,Never convinced with d quality of food in #IndianRailways. Now news of free food during #FogDelays makes me worried,2023,0,0,0,0,0,0,0
236,"@drm_raipur
 Kindly look into it.",2023,0,0,0,0,0,0,0
237,Please share your PNR,2023,0,0,0,0,0,0,0
238,"@IRCTCofficial
 जल्दी ट्रेन चलवाईए",2023,0,0,0,0,0,0,0
239,Kindly provide PNR for necessary help.,2023,0,0,0,0,0,0,0
240,"Inconvenience caused is regretted. Matter forwarded to concerned 
@rpfwrrtm",2023,0,0,0,0,0,0,0
241,"Please share your PNR 
@drmhowrah
 @DRMCKP
 @drmmumbaicr
 @RailwaySeva",2023,0,0,0,0,0,0,0
242,"Why Train No. 22414 is running so late.. Being a Rajdhani why it is not being given priority.. 
@SWRRLY
 @IndianRailUsers
 @RailMinIndia",2023,0,0,0,0,0,0,0
243,"Train number 15008 (2घंटे से ) बाराबांकी जंक्शन पर खड़ी है 
@RailwaySeva
 @RailMinIndia
 @drmljn",2023,0,0,0,0,0,0,0
244,"Why kashi expresss is runing slow
Today came mau juction at 2 pm
Timing is 8Am morning please fix it
@RailwaySeva
 @RailMinIndia
 @EasternRailway
 @Central_Railway",2023,0,0,0,0,0,0,0
245,"This is really very bad from indian railways. Light is not there in Goa Express M1 coach number from last 20 minutes and the train is still running and no one is there to respond to the complaint. 
@IRCTCofficial
 @RailwaySeva
 @RailMinIndia
 @Central_Railway
 @sureshpprabhu",2023,1,0,0,0,0,1,0
246,"मैं नई दिल्ली से दरभंगा जा रहा हूँ।
स्वतंत्रता सेनानी एक्सप्रेस से।
28 दिसंबर के मेरा टिकट है।
रात 9:15 ट्रेन खुलने का समय है।
और दरभंगा पहुंचने का समय 29 दिसंबर को शाम 5 बजे है।
लेकिन अभी रात 30 दिसंबर हो गया है।
और सुबह के 4 बज रहे हैं।
और मेरी ट्रेन मुजफ्फरपुर में ही है",2023,1,1,0,0,0,0,0
247,Millets are a healthy and sustainable food option.  #IndianRailways #IYM2023 #Millets #IYoM2023,2023,0,0,0,0,0,0,0
248,"Schedule of New Vandhe Bharath express between Coimbatore and Bangalore via Salem
#IndianRailways | #TamilNews  | #VandeBharat | #Salem | #coimbatore | #bangalore | #railways |  
@SalemDRM",2023,0,0,0,0,0,0,0
249,"न हों परेशान, ट्रेन यात्रा के दौरान रखें सीमित और जरुरी सामान !!  भारी और ज्यादा सामान लगेज यान में बुक करें, मंगलमय यात्रा आराम से करें l
@RailMinIndia
#IndianRailways 
@wc_railway
 @BhopalDivision
 @drmjabalpur",2023,0,0,0,0,0,0,0
250,"#India is betting on hydrogen for its railway system
Indian Railways plans to operate 35 #hydrogen trains as part of the ""Hydrogen for Heritage"" initiative. The 1st of these will run between Jind & Sonipat & will be flagged off next year
Get on board!",2023,0,0,0,0,0,0,0
251,"15065 live train status pelese now update
#IRCTC #IndianRailways",2023,0,0,0,0,0,0,0
252,https://railmadad.indianrailways.gov.in/madad/final/home.jsp…,2023,0,0,0,0,0,0,0
253,"#ShekharGurera #Cartoon for 30.12.2023
#IndianRailways #selfiepoint #NewIndia",2023,0,0,0,0,0,0,0
254,Sarkar badal jati hai.. am aadmi ke haalaat nahi badalte..#IndianRailways #acchedin,2023,0,0,0,0,0,0,0
255,"उद्यापासून  जनतेच्या सेवेसाठी…वंदे भारत एक्सप्रेस !
#VandeBharatExpress #VandeBharat #IndianRailways #jalna_mumbai 

Narendra Modi   PMO India 
Ministry of Railways, Government of India 
Raosaheb Patil Danve",2023,0,0,0,0,0,0,0
256,रेलवे स्टेशन एवं रेलगाड़ी को साफ - सुथरा रखने में रेलवे का सहयोग करें।    #स्वच्छ_रेल_स्वच्छ_भारत #IndianRailways,2023,0,0,0,0,0,0,0
257,"भारतीय रेलवे:
22 जनवरी के बाद अयोध्या रूट से 
प्रतिदिन चलाएगी 10 से 15 नई ट्रेनें !
.
.
#dailynewspaper #DainikBhaskar #hindinews #latesthindinews #todaynews #Bhaskarhindi 
#IndianRailways #AyodhyaRamTemple",2023,0,0,0,0,0,0,0
258,#ser #IndianRailways,2023,0,0,0,0,0,0,0
259,"चिनाब रेल ब्रिज.
दुनिया का सबसे ऊंचा रेलवे ब्रिज बनकर तैयार।
#Chenab_Bridge
#JammuKashmir
#bridge
#IndianRailways",2023,0,0,0,0,0,0,0
260,"Building Infrastructure for a modern & futuristic India – Indian Railways picking up speed
https://narendramodi.in/category/infographics…
via NaMo App",2023,0,0,0,0,0,0,0
261,"यात्री कृपया ध्यान दें ! 
 #IndianRailways",2023,0,0,0,0,0,0,0
262,"Safe, clean, sustainable, autonomous -- #AvishkarHyperloop's model aims to be faster than bullet trains at a much lower operating cost. This is why #IndianRailways has recently with #IITMadras on this project.",2023,0,0,0,0,0,0,0
263,"Mumbai - Pune E-way was great when it was built 25 years ago.

However now there is a need for urgently expanding it to 8 lanes and exploring other alternative e-way and rail options additions (see my next tweet). x.com/aparanjape/sta…",2023,0,0,0,0,0,0,0
264,Indian Railways at your service 24x7,2023,0,0,0,0,0,0,0
265,#IndianRailways #VandeBharat #AyodhyaDham,2023,0,0,0,0,0,0,0
266,#HumanRightsDay #Humanwatch where the hell is #Humanity #HumanityFirst #HumanTrafficking #HumanitarianCrisis #savegazafromisraelcrimes #SaveGazaLives #SaveGazaCivilians #SaveGazaHospitals #ولعت #Vijayakanth #IndianNavy #PakistanCricket #PakistanArmy #IndianRailways #IndianCricket,2023,0,0,0,0,0,0,0
267,"रेलवे का तो कायाकल्प हो गया है 
* प्लेटफार्म पर कार्ट की सुविधा 
* प्लेटफार्म पर एस्केलेटर की सुविधा 
* ट्रेन और प्लेटफार्म पर साफ सफाई पर खासा ध्यान
* TTE जी का हाई टेक अंदाज, ipad ने रजिस्टर की जगह ली 
वाह क्या बात है ! शुक्रिया 
@AshwiniVaishnaw
 जी 

#IndianRailways #ThankYou",2023,0,0,0,0,0,0,0
268,"Hon'ble PM Shri 
@NarendraModi
 Ji is all set to flag off the first Amrit Bharat Train, with the target of 4,500 #VandeBharatExpress trains by 2047 underway.
@AshwiniVaishnaw
 @PMOIndia
 @RailMinIndia
 
 
#VandeBharat #AmritBharat #VandeBharatTrain #IndianRailways #AmritBharatTrain",2023,0,0,0,0,0,0,0
269,"Have you seen the Railway MegaTrend? 
.
.
#trend #trending #stock #stockmarketindia #railways #indian #indianrailways #railwaytrend #education #educational #study #research #researchmarket",2023,0,0,0,0,0,0,0
270,"ED WAP7 39232 ""SIRUVANI"" would be in charge of my 12680 Coimbatore - Chennai Central Intercity SF. 
An impromptu Chennai trip.
#SouthernRailway #IndianRailways",2023,0,0,0,0,0,0,0
271,Dog Strictly Telling not to Travel on footboard #IndianRailways #railways,2023,0,0,0,0,0,0,0
272,"@RailMinIndia
 we need answers.",2023,0,0,0,0,0,0,0
273,"Dial Rail Madad Integrated  *Helpline number 139* and seek answers to all your queries/concerns during your Train journey.
 #Dial139 
#IndianRailways 
#StayAlert
 #StaySafe
 
@drmljn
 
@RPF_INDIA
 
@rpfner
 
#TickettoSuraksha",2023,0,0,0,0,0,0,0
274,"This is the single biggest transformation Narendra Modi has brought to Indian Railways since 2014.

Reserved coaches are no longer reserved. There is no differentiation of caste, religion, and financial status. Gone are the days when reserved coaches were only for those",2023,0,0,0,0,0,0,0
275,"PM मोदी ने CM मोदी के  हर वचन पर यू टर्न लिया. 
सबके विकास की जगह सबका विनाश हो गया 
जो भक्त समझते हैं मुसलमान की चूड़ी टाइट हो रही है, वो अपनी जेब का ध्यान करें.
#BJPcheatsDelhiPunjab #RepublicDay2024 #IndianRailways #BanEVM2024 #BJPHataoDeshBachao",2023,0,0,0,0,0,0,0
276,"जबलपुर मण्डल के रीवा से गोविंदगढ़ के बीच 20 किलोमीटर लम्बी नई रेल लाइन का सघन निरीक्षण शुक्रवार 29 दिसम्बर 2023 को रेल संरक्षा आयुक्त, मध्य वृत्त, मुम्बई श्री मनोज अरोरा द्वारा  किया गया। 
 #IndianRailways 
@RailMinIndia",2023,0,0,0,0,0,0,0
277,"Hi,
@IndianRailMedia
 @RailMinIndia
 @RailwaySeva
 @NWRailways
  my pnr is 2534964632. I need clarification on this, do I need to reach the station? As my ticket is book from NDLS to AGC. Is the train partially canceled??
Need quick reply on it. Thanks",2023,0,0,0,0,0,0,0
278,"बड़ी ख़बर, #रेलवे_मंत्रालय द्वारा गाड़ी संख्या 13413/14 फ़रक्का एक्स (वाया हैदरगढ़ - सुल्तानपुर) का विस्तार सोनीपत-जींद के रास्ते व 13483/84 फ़रक्का एक्स (वाया अयोध्या) विस्तार रोहतक-जाखल के रास्ते बठिंडा तक मंज़ूर कर दिया गया है।
@RailMinIndia
 @AshwiniVaishnaw
 @drm_lko
 @GM_NRly",2023,0,0,0,0,0,0,0
279,"लखनऊ से काठगोदाम चलने वाली LNG एक्सप्रेस स्लीपर क्लास डिब्बा संख्या S1 सीट नंबर 78 पर पूर्णता गंदगी है डिब्बे में भी पूर्णता  आव्यवस्था है रेलवे नहीं दे रहा है ध्यान यात्रियों को हो रही हैं असुविधा
@RailMinIndia
 @NWRailways
 @drm_lko
 @AshwiniVaishnaw",2023,0,0,0,0,0,0,0
280,"रेलवे यह कैसे सहन करता है  रेल मंत्री 
@AshwiniVaishnaw
 ji ? 
@RailMinIndia",2023,0,0,0,0,0,0,0
281,"From Manual to Mechanised!

#NewIndia",2023,0,0,0,0,0,0,0
282,"Swachh Bharat, Swachh Tracks ",2023,0,0,0,0,0,0,0
283,"ટ્રેનમાં ભૂલી ગયેલ સમાન આ રીતે પરત મેળવો | This way you can get your lost luggage in train

#train #indianrailways #lostandfound #luggagelost #gujaratsamachar #gscard #trending #News",2023,0,0,0,0,0,0,0
284,"Western Railway Extends Trips of 8 Pairs Of Special Trains On Special Fare; Check Details
@Yourskamalk
 

#WesternRailway #Train #IndianRailways",2023,0,0,0,0,0,0,0
285,"বঙ্গবাসীকে রামলালা দর্শন করাতে বিশেষ উদ্যোগ রাজ্য বিজেপির

#ayodhya #RamMandirAyodhya #trains #RamTemple #BJPBengal #indianrailways #Banglanews #madhyom 
@MadhyomBangla",2023,0,0,0,0,0,0,0
286,"जयपुर मंडल पर 68वां रेल सप्ताह समारोह मनाया 

14 विभाग के 35 अधिकारी और कर्मचारी हुए सम्मानित, मंडल रेल प्रबंधक जयपुर विकास पुरवार ने किया सम्मानित, कार्यक्रम में मनमोहक सांस्कृतिक प्रस्तुतियां भी दी गई
#Jaipur #IndianRailways #SachBedhadak",2023,0,0,0,0,0,0,0
287,how and when did indian railways get so bad,2023,0,0,0,0,0,0,0
288,Railway | ജനുവരി ഒന്ന് മുതല്‍ ട്രെയിന്‍ സര്‍വിസുകളില്‍ മാറ്റം,2023,0,0,0,0,0,0,0
289,https://zeenews.india.com/railways/indian-railways-new-amrit-bharat-express-train-to-offer-jerk-free-journey-2703958.html… Indian Railways: New Amrit Bharat Express Train To Offer ‘Jerk-Free' Journey,2023,0,0,0,0,0,0,0
290,"Indian Railways swiftly progressing on its transformational journey 

 During 2023, Indian Railways witnessed several records in terms of Freight loading, Freight revenue, capex allocation, laying of tracks and other infrastructure works

 Record roll out of",2023,0,0,0,0,0,0,0
291,"అయోధ్యకు మరో గుడ్ న్యూస్-రామమందిరం ప్రారంభ వేళ 15 కొత్త రైళ్లు కూడా..!
#Ayodhya #AyodhyaTemple #AyodhyaRamMandir #IndianRailways #RamMandirInauguration #Oneindiatelugu
More Details:",2023,0,0,0,0,0,0,0
292,"People, especially Punekars (much like Delhiites) need to adopt public transport, including Indian Railways & realise that it's not ""unfashionable"" to travel by train to Mumbai.
We now even have a Vande Bharat on Mum-Pune route.",2023,0,0,0,0,0,0,0
293,"He is human after all, but what he has done in the last 3 days is nothing short of super human. 
@AshwiniVaishnaw
 is a credit to any cabinet. I hope he stays on at the 
@RailMinIndia
. Indian railways needs him.",2023,0,0,0,0,0,0,0
294,"अमृत भारत से सुहाना सफर; लोकोपायलट कितना भी ले ब्रेक, नहीं लगेगा झटका 

#AmritBharat #IndianRailways",2023,0,0,0,0,0,0,0
295," Dense Delhi Fog Stops Planes, Trains & Automobiles in India

Over 100 flights were affected on Wednesday as the season’s worst fog enveloped Delhi in the early hours, plunging visibility to under 50 meters in some areas.

The Indian Railways reported delays of more than an",2023,0,0,0,0,0,0,0
296,"उद्यापासून जालन्यातील जनतेच्या सेवेसाठी…वंदे भारत एक्सप्रेस !

#VandeBharatExpress #VandeBharat #IndianRailways 
@narendramodi
 @PMOIndia
 @RailMinIndia",2023,0,0,0,0,0,0,0
297,"Crossing once again by Train! 

#Brahmaputra #Assam #IndianRailways #Dhemaji #Dibrugarh",2023,0,0,0,0,0,0,0
298,"अयोध्या - 

भारतीय रेलवे 22 जनवरी के बाद अयोध्या रूट से प्रतिदिन 10 से 15 नई ट्रेनें चलाएगा

#IndianRailways #railways #TRAIN #trains #ayodhyastation #Ayodhya #Newstrack #NewsTrack #NewsTrackAlert",2023,0,0,0,0,0,0,0
299,"India is a doomed country. Indian Railways is the worst railways organisation in the whole world. Train runnung from Manikpur to NZM is taking almost 30-35 hours? 
@RailMinIndia
 @RailwaySeva
 You can’t make that up. We’ve a hotel booked in Delhi and this mfing train will cost us",2023,1,1,0,0,0,0,1
300,"No sign of police or tte in grand trunk train 12615 dispatched from vijayawada also
There are 80% occupancy with ladies in coaches at the same time people travelling with general tickets are denying to move from seat.
@RailMinIndia
 @RailwaySeva
 @SCRailwayIndia
 
@RPFCR",2023,1,0,1,0,0,0,0
301,"Imagine you're a middle class person travelling with your senior citizen parents in this sleeper class coach, tickets for which you bought months ago. Your parents are diabetic / old so they need to use washrooms frequently. HOW THE FUCK WILL THEY BE ABLE TO USE IT 
@RailMinIndia",2023,1,0,0,0,0,1,1
302,"15614 ट्रैन में सफर कर रहा हूँ। स्टेशन पर इंडिकेटर लगे थे लेकिन उस पर बोगी की स्तिथि नहीं बता रहे थे और जहाँ हमेशा बोगी आती है वहाँ खड़े थे लेकिन बोगी उस जगह से बहुत दूर आई पूरे स्टेशन पर अफरातफरी मच गई और आगे भी कई बार हो चुका है। 
@RailMinIndia
 @PMOIndia
 @AshwiniVaishnaw",2023,0,0,0,0,0,0,0
303,"4 વિન્ટર સ્પેશિયલ ટ્રેનની જાહેરાત, જાણો રૂટ અને સમય  

#Train #indianrailway #IndianRailways #Gujarat #GujaratiNews #GujaratNews #ahmedabadnews #Ahmedabad #OneindiaGujarati",2023,0,0,0,0,0,0,0
304,"#Jaipur: 68वां रेल सेवा पुरस्कार समारोह

उत्तर पश्चिम रेलवे जयपुर मंडल द्वारा हो रहा रेल सेवा पुरस्कार समारोह, रेल सेवा में उत्कृष्ट कार्य करने वाले रेलकर्मियों को किया जा रहा सम्मानित, समारोह के मुख्य अतिथि विकास पुरवार, मंडल रेल प्रबंधक जयपुर ने किया सम्मानित
#IndianRailways",2023,0,0,0,0,0,0,0
305," Update on Train No. 12953 Mumbai Central - Nizamuddin August Kranti Tejas Rajdhani Exp Scheduled departure from Mumbai Central at 17:10hrs 29.12.23 has been rescheduled to depart at 20:00hrs, experiencing a 2.50"" delay.   #TrainUpdate  #IndianRailways 
@WesternRly
 @Gmwrly",2023,0,0,0,0,0,0,0
306,#IndianRailways: New #AmritBharatExpress train to offer ‘Jerk-Free' journey,2023,0,0,0,0,0,0,0
307,"ନୂଆ ଅମୃତ ଭାରତ ଏକ୍ସପ୍ରେସ୍‌ ଟ୍ରେନ୍‌ରେ ‘ଝଟକା ମୁକ୍ତ’ ଯାତ୍ରା କରିବେ ଯାତ୍ରୀ; କହିଲେ ରେଳମନ୍ତ୍ରୀ ବୈଷ୍ଣବ
#IndianRailways #AmritBharatExpress #Sambad",2023,0,0,0,0,0,0,0
308,"IRCTC: सस्ते में करें अयोध्‍या से रामेश्‍वरम की घुमकड़ी, सिर्फ 2000 रुपये में मिल रहा मौका

#IndianRailways #RamMandirPranPratishtha #RamMandir #RamMandirAyodhya",2023,0,0,0,0,0,0,0
309,"Guide to Amrit Bharat Express For Ticket Prices and Travel Expenses 
.
.
#Travel #travelling #Traveler #VandeBharat #AmritBharatExpress #Trains #IRCTC #IndianRailways #FridayFeeling #AskGG #PetrolDieselPrice",2023,0,0,0,0,0,0,0
310,"Launch of work for first undersea tunnel for bullet train: NHSRCL https://etinfra.com/s/6xn9vhk via 
@ET_Infra
 #bullettrain #tunnel #indianrailways",2023,0,0,0,0,0,0,0
311,"बड़ी खुशखबरी: कल एक साथ लॉन्च होंगी 6 वंदे भारत ट्रेनें, देखें लिस्ट

#VandeBharatExpress #IndianRailways",2023,0,0,0,0,0,0,0
312,"#TicketCheckingDrive मंडल में चलाया जा रहा है सघन टिकट जाँच अभियान, रेल यात्रियों से अनुरोध है कि उचित टिकट लेकर अपनी रेलयात्रा करें। #IndianRailways 
@RailMinIndia
 @gmwcrailway
 @wc_railway
 @BhopalDivision
 @drmjabalpur",2023,0,0,0,0,0,0,0
313,"ಅಯೋಧ್ಯೆಗೆ ತೆರಳಲು ಯೋಚಿಸುತ್ತಿರುವವರಿಗಾಗಿ ಗುಡ್ ನ್ಯೂಸ್: ರಾಮನ ದರ್ಶನಕ್ಕೆ ತೆರಳುವ ಭಕ್ತರಿಗಾಗಿ 1000ಕ್ಕೂ ಹೆಚ್ಚು ವಿಶೇಷ ರೈಲುಗಳು 

#Ayodhya #RamMandir #IndianRailways #IRCTC",2023,0,0,0,0,0,0,0
314,Dear @IRCTCofficial @AshwiniVaishnaw I just boarded Train No 12440 - Sri GangaNagar - Hazur Saheb Nanded Train… I am shocked to see this liquor bottle here in the train … Ladies around the seat are already feeling uncomfortable with this mess…,2023,1,0,0,0,0,1,0
315,"Prizes for those who reveal badmash and gundas in train #womensafety #IndianRailways 
@sureshpprabhu
 @RailMinIndia",2023,0,0,0,0,0,0,0
316,"ಫೇಸ್‌ಬುಕ್, ಟ್ವಿಟರ್‌ಗೆ ಬಂತು ನೈರುತ್ಯ ರೈಲ್ವೆ http://kannada.oneindia.com/news/bangalore/south-western-railway-joins-twitter-and-facebook-090297.html… #IndianRailways",2023,0,0,0,0,0,0,0
317,"""
@PIB_India
: #IndianRailways runs 197 premium trains http://bit.ly/1yG6fHl 
@RailMinIndia
""",2023,0,0,0,0,0,0,0
318,There should be some site that gives these probabilities... #indianrailways #maproute,2023,0,0,0,0,0,0,0
319,"Now here is a much appreciated move by the 
@RailMinIndia
 :http://indianrail.gov.in/change_Name.html… I just happened to see this piece of a gem! #IndianRailways",2023,0,0,0,0,0,0,0
320,http://ln.is/toi.in/fi0qC #IndianRailways tries to wash-off responsibilty of killer unmanned railway crossings. #IR shares profit with public ?,2023,0,0,0,0,0,0,0
321,"PIB_India: RT RailMinIndia: #IndianRailways ,through IRCTC, is conducting this trip in an effort to promote the Northeast region of this ...",2023,0,0,0,0,0,0,0
322,"For the past couple of days, something terribly wrong with the Western Line. Cancellations and delays. #MumbaiLocal #IndianRailways #Mumbai",2023,0,0,0,0,0,0,0
323,This was the dinner served at Vande Bharat. Thank you Modi ji for improving the condition of our Indian Railways. ,2023,0,0,0,0,0,0,0
324,Roaches are an integral part of #IndianRailways,2023,0,0,0,0,0,0,0
325,"Surat: 4 ટ્રેનો રિશેડ્યુલ કરાઇ, જાણો અને અસુવિધાથી બચો

#Surat #SuratNews #Train #indianrailway #IndianRailways #Gujarat #GujaratiNews #GujaratNews #OneindiaGujarati",2023,0,0,0,0,0,0,0
326,"Amrit Bharat Train Fare: अमृत भारत ट्रेन का किराया 17% महंगा, जानिए कितना होगा न्यूनतम किराया और क्या होंगी सुविधाएं ?

#AmritBharatTrainFare #AmritBharatTrain #IndianRailways 

https://patrika.com/national-news/indian-railways-to-launch-amrit-bharat-express-train-fare-17-percent-costly-than-others-train-8656270/…",2023,0,0,0,0,0,0,0
327,"रेलवे 22 जनवरी के बाद अयोध्या रूट से प्रतिदिन ट्रेनें, रेलवे चलाएगा प्रतिदिन 10 से 15 नई ट्रेनें

#UttarPradesh #IndianRailways #AyodhyaRamTemple #AyodhyaDham #SachBedhadak",2023,0,0,0,0,0,0,0
328,"#Jaipur: रेल यातायात से जुड़ी खबर 

लिंक रैक देरी से आने से गाड़ी संख्या 12404, बीकानेर–प्रयागराज रीशड्यूल, बीकानेर से निर्धारित समय से 5 घंटे 45 मिनट देरी से होगी रवाना, निर्धारित समय 08.15 बजे के स्थान पर 5 घंटे 45 मिनट देरी से 14 बजे करेगी प्रस्थान
#IndianRailways",2023,0,0,0,0,0,0,0
329,"Transforming rail mobility in the East! Katihar-Teznarayanpur electrification progresses swiftly under Northeast Frontier Railway. NFR aims for 100% electrification, reducing pollution and enhancing efficiency. 
@RailNf
@MDoNER_India
#Theborderlens",2023,0,0,0,0,0,0,0
330,"#Jaipur: रेल यात्रियों के लिए खुशखबरी 

अब वंदे भारत एक्सप्रेस की तर्ज पर दौड़ेगी अमृत भारत एक्सप्रेस, कल पीएम नरेंद्र मोदी करेंगें 2 अमृत भारत एक्सप्रेस की लॉन्चिंग, पीएम मोदी 5 नई वंदे भारत ट्रेनों को भी दिखाएंगे हरी झंडी...
#IndianRailways #VandeBharat #NarendraModi",2023,0,0,0,0,0,0,0
331,उक्त शिकायत के सम्बन्ध में रेसुब पोस्ट नैनपुर के आरक्षक आर एस विद्यार्थी द्वारा शिकातकर्ता से मिलकर अन्य सीट पर बैठे यात्रियों को समझाइस देकर उनकी समस्या का समाधान किया गया। शिकातकर्ता संतुस्ट हुए |,2023,0,0,0,0,0,0,0
332,"please look into the matter 
@drmkota",2023,0,0,0,0,0,0,0
333,Kindly pay attention please ,2023,0,0,0,0,0,0,0
334,"Are yeah fog time hai yeah toh hona hi hai

Ye toh pichle 25 saal se chalta hi aa raha hai

Jb tk traffic kamm nahi hoga passenger track par tb tk chalta rahega delay

Jb dedicated corrodor tyaaf ho jaayegaa tb kuch araam milegaa

Uske baad night vision aur lavach pure track pr",2023,0,0,0,0,0,0,0
335,"Yes looking Nice.......... Lets See Where It Goes........... 

RF Are Expecting This For AYC-DLI.....",2023,0,0,0,0,0,0,0
336,RTI से जो पूछे गया वह बताना क्या सरकार की आलोचना का अवसर देना है?,2023,0,0,0,0,0,0,0
337,What I Meant Was Rake Swap Once Ready........,2023,0,0,0,0,0,0,0
338,"Hon 
@nitin_gadkari
 @OfficeOfNG
 , this section of flyover is pending for months, needs to pass over railway line. 
@RailMinIndia
 @AshwiniVaishnaw
. #Ajmer Sri Nagar Road, before Madar. Location : (26.4486483, 74.6606821), CMX6+F7M Ajmer, Rajasthan, India 
@RajCMO
 kindly review.",2023,0,0,0,0,0,0,0
339,"VrO wHy UsE tRaIn, TaKe fLiGhT fOr PaReNtS",2023,0,0,0,0,0,0,0
